dataset_key,model_key,topic_proxy,sentiment,ngram_n,phrase,count,rank,group_total_count
all,bertimbau,support,positive,1,could,6,41,1858
all,bertimbau,support,positive,1,didn't,6,49,1858
all,bertimbau,support,positive,1,first,6,45,1858
all,bertimbau,support,positive,1,only,6,48,1858
all,bertimbau,support,positive,1,provided,6,46,1858
all,bertimbau,support,positive,1,response,6,43,1858
all,bertimbau,support,positive,1,site,6,50,1858
all,bertimbau,support,positive,1,there,6,44,1858
all,bertimbau,support,positive,1,time,6,51,1858
all,bertimbau,support,positive,1,bought,5,54,1858
all,bertimbau,support,positive,1,contacted,5,55,1858
all,bertimbau,support,positive,1,did,5,62,1858
all,bertimbau,support,positive,1,enjoyed,5,52,1858
all,bertimbau,support,positive,1,expected,5,64,1858
all,bertimbau,support,positive,1,i'm,5,67,1858
all,bertimbau,support,positive,1,i've,5,53,1858
all,bertimbau,support,positive,1,it's,5,58,1858
all,bertimbau,support,positive,1,note,5,59,1858
all,bertimbau,support,positive,1,quick,5,66,1858
all,bertimbau,support,positive,1,seller,5,65,1858
all,bertimbau,support,positive,1,sent,5,56,1858
all,bertimbau,support,positive,1,targaryen,5,61,1858
all,bertimbau,support,positive,1,website,5,63,1858
all,bertimbau,support,positive,1,what,5,60,1858
all,bertimbau,support,positive,1,will,5,57,1858
all,bertimbau,support,positive,1,again,4,79,1858
all,bertimbau,support,positive,1,baratheon,4,83,1858
all,bertimbau,support,positive,1,beautiful,4,73,1858
all,bertimbau,support,positive,1,best,4,78,1858
all,bertimbau,support,positive,1,can,4,74,1858
all,bertimbau,support,positive,1,does,4,70,1858
all,bertimbau,support,positive,1,excelent,4,68,1858
all,bertimbau,support,positive,1,happy,4,77,1858
all,bertimbau,support,positive,1,highly,4,71,1858
all,bertimbau,support,positive,1,loved,4,81,1858
all,bertimbau,support,positive,1,out,4,82,1858
all,bertimbau,support,positive,1,reception,4,69,1858
all,bertimbau,support,positive,1,return,4,72,1858
all,bertimbau,support,positive,1,speed,4,80,1858
all,bertimbau,support,positive,1,white,4,76,1858
all,bertimbau,support,positive,1,years,4,75,1858
all,bertimbau,support,positive,1,americana,3,84,1858
all,bertimbau,support,positive,1,another,3,108,1858
all,bertimbau,support,positive,1,attended,3,103,1858
all,bertimbau,support,positive,1,back,3,91,1858
all,bertimbau,support,positive,1,bags,3,102,1858
all,bertimbau,support,positive,1,buying,3,111,1858
all,bertimbau,support,positive,1,can't,3,96,1858
all,bertimbau,support,positive,1,color,3,106,1858
all,bertimbau,support,positive,1,customers,3,97,1858
all,bertimbau,support,positive,1,expectations,3,118,1858
all,bertimbau,support,positive,1,finish,3,85,1858
all,bertimbau,support,positive,1,found,3,120,1858
all,bertimbau,support,positive,1,get,3,119,1858
all,bertimbau,support,positive,1,grateful,3,109,1858
all,bertimbau,support,positive,1,haven't,3,117,1858
all,bertimbau,support,positive,1,however,3,99,1858
all,bertimbau,support,positive,1,loose,3,86,1858
all,bertimbau,support,positive,1,make,3,94,1858
all,bertimbau,support,positive,1,need,3,93,1858
all,bertimbau,support,positive,1,never,3,88,1858
all,bertimbau,support,positive,1,new,3,95,1858
all,bertimbau,support,positive,1,other,3,104,1858
all,bertimbau,support,positive,1,partners,3,112,1858
all,bertimbau,support,positive,1,plastic,3,101,1858
all,bertimbau,support,positive,1,pleased,3,105,1858
all,bertimbau,support,positive,1,practical,3,100,1858
all,bertimbau,support,positive,1,reliable,3,114,1858
all,bertimbau,support,positive,1,right,3,98,1858
all,bertimbau,support,positive,1,say,3,110,1858
all,bertimbau,support,positive,1,see,3,115,1858
all,bertimbau,support,positive,1,send,3,107,1858
all,bertimbau,support,positive,1,shipping,3,89,1858
all,bertimbau,support,positive,1,still,3,116,1858
all,bertimbau,support,positive,1,touch,3,87,1858
all,bertimbau,support,positive,1,way,3,113,1858
all,bertimbau,support,positive,1,when,3,90,1858
all,bertimbau,support,positive,1,without,3,92,1858
all,bertimbau,support,positive,2,good service,60,1,1532
all,bertimbau,support,positive,2,great service,49,2,1532
all,bertimbau,support,positive,2,excellent service,38,3,1532
all,bertimbau,support,positive,2,service recommend,13,4,1532
all,bertimbau,support,positive,2,satisfied service,12,5,1532
all,bertimbau,support,positive,2,customer service,10,6,1532
all,bertimbau,support,positive,2,liked service,10,7,1532
all,bertimbau,support,positive,2,congratulations service,7,8,1532
all,bertimbau,support,positive,2,purchase service,7,11,1532
all,bertimbau,support,positive,2,service excellent,7,9,1532
all,bertimbau,support,positive,2,thank much,7,10,1532
all,bertimbau,support,positive,2,lannister stores,6,12,1532
all,bertimbau,support,positive,2,perfect service,5,13,1532
all,bertimbau,support,positive,2,satisfied purchase,5,16,1532
all,bertimbau,support,positive,2,service great,5,15,1532
all,bertimbau,support,positive,2,service provided,5,14,1532
all,bertimbau,support,positive,2,excelent reception,4,17,1532
all,bertimbau,support,positive,2,highly recommend,4,18,1532
all,bertimbau,support,positive,2,made purchase,4,22,1532
all,bertimbau,support,positive,2,service congratulations,4,20,1532
all,bertimbau,support,positive,2,service everything,4,21,1532
all,bertimbau,support,positive,2,service good,4,19,1532
all,bertimbau,support,positive,2,service thanks,4,23,1532
all,bertimbau,support,positive,2,always good,3,44,1532
all,bertimbau,support,positive,2,always great,3,26,1532
all,bertimbau,support,positive,2,congratulations good,3,37,1532
all,bertimbau,support,positive,2,earlier than,3,41,1532
all,bertimbau,support,positive,2,enjoyed service,3,29,1532
all,bertimbau,support,positive,2,everything came,3,27,1532
all,bertimbau,support,positive,2,i'm waiting,3,40,1532
all,bertimbau,support,positive,2,only received,3,38,1532
all,bertimbau,support,positive,2,perfect condition,3,43,1532
all,bertimbau,support,positive,2,pleased service,3,32,1532
all,bertimbau,support,positive,2,quick service,3,39,1532
all,bertimbau,support,positive,2,really enjoyed,3,28,1532
all,bertimbau,support,positive,2,really like,3,34,1532
all,bertimbau,support,positive,2,really liked,3,33,1532
all,bertimbau,support,positive,2,service always,3,36,1532
all,bertimbau,support,positive,2,service lannister,3,25,1532
all,bertimbau,support,positive,2,service perfect,3,24,1532
all,bertimbau,support,positive,2,service thank,3,35,1532
all,bertimbau,support,positive,2,than expected,3,42,1532
all,bertimbau,support,positive,2,thank attention,3,30,1532
all,bertimbau,support,positive,2,well attended,3,31,1532
all,bertimbau,support,positive,2,always excellent,2,86,1532
all,bertimbau,support,positive,2,always recommend,2,55,1532
all,bertimbau,support,positive,2,always well,2,67,1532
all,bertimbau,support,positive,2,arrived perfect,2,91,1532
all,bertimbau,support,positive,2,attention given,2,80,1532
all,bertimbau,support,positive,2,attentive service,2,64,1532
all,bertimbau,support,positive,2,because service,2,56,1532
all,bertimbau,support,positive,2,been buying,2,69,1532
all,bertimbau,support,positive,2,buy again,2,75,1532
all,bertimbau,support,positive,2,came loose,2,48,1532
all,bertimbau,support,positive,2,congratulations excellent,2,49,1532
all,bertimbau,support,positive,2,customer many,2,53,1532
all,bertimbau,support,positive,2,enjoyed shopping,2,45,1532
all,bertimbau,support,positive,2,every way,2,94,1532
all,bertimbau,support,positive,2,everything happened,2,96,1532
all,bertimbau,support,positive,2,excellent customer,2,85,1532
all,bertimbau,support,positive,2,extremely fast,2,82,1532
all,bertimbau,support,positive,2,fast service,2,103,1532
all,bertimbau,support,positive,2,first purchase,2,95,1532
all,bertimbau,support,positive,2,great shopping,2,76,1532
all,bertimbau,support,positive,2,happy service,2,78,1532
all,bertimbau,support,positive,2,haven't response,2,72,1532
all,bertimbau,support,positive,2,i've been,2,68,1532
all,bertimbau,support,positive,2,impeccable service,2,73,1532
all,bertimbau,support,positive,2,like service,2,63,1532
all,bertimbau,support,positive,2,like shopping,2,65,1532
all,bertimbau,support,positive,2,loja americana,2,88,1532
all,bertimbau,support,positive,2,loved service,2,83,1532
all,bertimbau,support,positive,2,make purchase,2,52,1532
all,bertimbau,support,positive,2,many years,2,54,1532
all,bertimbau,support,positive,2,memory card,2,90,1532
all,bertimbau,support,positive,2,much excellent,2,98,1532
all,bertimbau,support,positive,2,much service,2,58,1532
all,bertimbau,support,positive,2,other one,2,61,1532
all,bertimbau,support,positive,2,pleasant surprise,2,47,1532
all,bertimbau,support,positive,2,reached out,2,92,1532
all,bertimbau,support,positive,2,received one,2,60,1532
all,bertimbau,support,positive,2,recommend everyone,2,89,1532
all,bertimbau,support,positive,2,recommend store,2,77,1532
all,bertimbau,support,positive,2,right good,2,62,1532
all,bertimbau,support,positive,2,second time,2,97,1532
all,bertimbau,support,positive,2,service baratheon,2,102,1532
all,bertimbau,support,positive,2,service every,2,93,1532
all,bertimbau,support,positive,2,service extremely,2,81,1532
all,bertimbau,support,positive,2,service fast,2,57,1532
all,bertimbau,support,positive,2,service note,2,87,1532
all,bertimbau,support,positive,2,service punctuality,2,100,1532
all,bertimbau,support,positive,2,service quick,2,101,1532
all,bertimbau,support,positive,2,service satisfied,2,51,1532
all,bertimbau,support,positive,2,service speed,2,79,1532
all,bertimbau,support,positive,2,shopping store,2,46,1532
all,bertimbau,support,positive,2,smaller than,2,59,1532
all,bertimbau,support,positive,2,still haven't,2,71,1532
all,bertimbau,support,positive,2,super fast,2,84,1532
all,bertimbau,support,positive,2,targaryen team,2,66,1532
all,bertimbau,support,positive,2,thank excellent,2,50,1532
all,bertimbau,support,positive,2,vacuum cleaner,2,70,1532
all,bertimbau,support,positive,2,will buy,2,74,1532
all,bertimbau,support,positive,2,yours sincerely,2,99,1532
all,bertimbau,support,positive,2,always customer,1,118,1532
all,bertimbau,support,positive,2,amaricanas sensational,1,117,1532
all,bertimbau,support,positive,2,americana does,1,108,1532
all,bertimbau,support,positive,2,customer support,1,111,1532
all,bertimbau,support,positive,2,does provide,1,109,1532
all,bertimbau,support,positive,2,giving guarantee,1,120,1532
all,bertimbau,support,positive,2,good pity,1,106,1532
all,bertimbau,support,positive,2,itself good,1,105,1532
all,bertimbau,support,positive,2,level customer,1,115,1532
all,bertimbau,support,positive,2,pity americana,1,107,1532
all,bertimbau,support,positive,2,provide customer,1,110,1532
all,bertimbau,support,positive,2,recommend pleasant,1,113,1532
all,bertimbau,support,positive,2,service amaricanas,1,116,1532
all,bertimbau,support,positive,2,service giving,1,119,1532
all,bertimbau,support,positive,2,store itself,1,104,1532
all,bertimbau,support,positive,2,store perfect,1,112,1532
all,bertimbau,support,positive,2,surprise level,1,114,1532
all,bertimbau,support,positive,3,satisfied purchase service,4,1,1207
all,bertimbau,support,positive,3,always great service,3,3,1207
all,bertimbau,support,positive,3,congratulations good service,3,6,1207
all,bertimbau,support,positive,3,earlier than expected,3,7,1207
all,bertimbau,support,positive,3,excellent service recommend,3,2,1207
all,bertimbau,support,positive,3,great service great,3,8,1207
all,bertimbau,support,positive,3,great service recommend,3,5,1207
all,bertimbau,support,positive,3,really enjoyed service,3,4,1207
all,bertimbau,support,positive,3,always excellent service,2,22,1207
all,bertimbau,support,positive,3,always good service,2,30,1207
all,bertimbau,support,positive,3,always well attended,2,17,1207
all,bertimbau,support,positive,3,arrived perfect condition,2,24,1207
all,bertimbau,support,positive,3,customer many years,2,11,1207
all,bertimbau,support,positive,3,excellent customer service,2,21,1207
all,bertimbau,support,positive,3,excellent service thank,2,16,1207
all,bertimbau,support,positive,3,good service congratulations,2,27,1207
all,bertimbau,support,positive,3,good service excellent,2,13,1207
all,bertimbau,support,positive,3,great service everything,2,14,1207
all,bertimbau,support,positive,3,liked service recommend,2,9,1207
all,bertimbau,support,positive,3,much excellent service,2,29,1207
all,bertimbau,support,positive,3,really like shopping,2,15,1207
all,bertimbau,support,positive,3,satisfied service provided,2,26,1207
all,bertimbau,support,positive,3,service every way,2,25,1207
all,bertimbau,support,positive,3,service extremely fast,2,20,1207
all,bertimbau,support,positive,3,service recommend everyone,2,23,1207
all,bertimbau,support,positive,3,still haven't response,2,18,1207
all,bertimbau,support,positive,3,thank excellent service,2,10,1207
all,bertimbau,support,positive,3,thank much excellent,2,28,1207
all,bertimbau,support,positive,3,thank much service,2,12,1207
all,bertimbau,support,positive,3,will buy again,2,19,1207
all,bertimbau,support,positive,3,always customer service,1,48,1207
all,bertimbau,support,positive,3,americana does provide,1,35,1207
all,bertimbau,support,positive,3,attentive efficient like,1,84,1207
all,bertimbau,support,positive,3,beautiful table perfect,1,62,1207
all,bertimbau,support,positive,3,before congratulations excellent,1,90,1207
all,bertimbau,support,positive,3,bought units could,1,109,1207
all,bertimbau,support,positive,3,bracket screw came,1,66,1207
all,bertimbau,support,positive,3,broke when tried,1,119,1207
all,bertimbau,support,positive,3,buy lannister service,1,60,1207
all,bertimbau,support,positive,3,came loose then,1,68,1207
all,bertimbau,support,positive,3,can operate market,1,100,1207
all,bertimbau,support,positive,3,cheaper contact together,1,106,1207
all,bertimbau,support,positive,3,come same package,1,112,1207
all,bertimbau,support,positive,3,congratulations excellent partner,1,91,1207
all,bertimbau,support,positive,3,contact store via,1,57,1207
all,bertimbau,support,positive,3,contact together bought,1,107,1207
all,bertimbau,support,positive,3,could cheaper contact,1,105,1207
all,bertimbau,support,positive,3,could come same,1,111,1207
all,bertimbau,support,positive,3,cover flimsy mine,1,116,1207
all,bertimbau,support,positive,3,customer service amaricanas,1,46,1207
all,bertimbau,support,positive,3,defines shopping experience,1,94,1207
all,bertimbau,support,positive,3,difficult contact store,1,56,1207
all,bertimbau,support,positive,3,does provide customer,1,36,1207
all,bertimbau,support,positive,3,efficient like i've,1,85,1207
all,bertimbau,support,positive,3,enjoyed shopping store,1,38,1207
all,bertimbau,support,positive,3,excellent buy lannister,1,59,1207
all,bertimbau,support,positive,3,experience store thank,1,96,1207
all,bertimbau,support,positive,3,finish bracket screw,1,65,1207
all,bertimbau,support,positive,3,fix finish perfect,1,75,1207
all,bertimbau,support,positive,3,flimsy mine broke,1,117,1207
all,bertimbau,support,positive,3,giving guarantee customer,1,51,1207
all,bertimbau,support,positive,3,good cover flimsy,1,115,1207
all,bertimbau,support,positive,3,good pity americana,1,33,1207
all,bertimbau,support,positive,3,good return good,1,54,1207
all,bertimbau,support,positive,3,good service good,1,52,1207
all,bertimbau,support,positive,3,great service liked,1,77,1207
all,bertimbau,support,positive,3,highly recommend pleasant,1,41,1207
all,bertimbau,support,positive,3,i've never seen,1,87,1207
all,bertimbau,support,positive,3,itself good pity,1,32,1207
all,bertimbau,support,positive,3,lannister service perfect,1,61,1207
all,bertimbau,support,positive,3,left top little,1,71,1207
all,bertimbau,support,positive,3,level customer service,1,45,1207
all,bertimbau,support,positive,3,like i've never,1,86,1207
all,bertimbau,support,positive,3,liked service congratulations,1,76,1207
all,bertimbau,support,positive,3,little loose fix,1,73,1207
